geracao,fit_medio,fit_melhor,fit_pior,fit_std,coletas,entregas,colisoes,mortos,taxa_coleta,taxa_entrega,melhor_tempo,tempo_medio_entrega,distancia_media_entrega,taxa_mutacao_atual,forca_mutacao_atual,tempo_real_geracao_seg
36,11961.446893737793,13498.151332664453,-3628.040989427499,4500.433106583417,27,27,0,0,0.9,0.9,0.8470000000000006,1.0729629629629633,213.07052412881447,0.06680553237501895,0.10020829856252843,0.0003323554992675781
37,13347.594351903646,14470.421564879638,-427.7685463597053,3696.1449219312995,28,28,0,0,0.9333333333333333,0.9333333333333333,1.3829999999999993,1.9835357142857128,376.2904732709223,0.06480136640376838,0.09720204960565257,0.0005319118499755859
38,14488.884376240077,14509.804879747138,14455.754876810975,13.19795315466048,30,30,0,0,1.0,1.0,1.3860000000000003,1.4241000000000001,284.8199999999998,0.06285732541165533,0.094285988117483,0.00021958351135253906
39,16259.046562790218,16746.329563077656,3013.8167958598806,2459.739592636996,29,29,0,0,0.9666666666666667,0.9666666666666667,2.625999999999996,2.726206896551719,542.6397922074304,0.06097160564930566,0.09145740847395849,0.0005846023559570312
40,16449.709347980854,16924.31012077291,3354.4440742528577,2431.8669101781666,29,29,0,0,0.9666666666666667,0.9666666666666667,2.7279999999999958,2.8036551724137886,556.9357702152035,0.059142457479826493,0.08871368621973974,0.0005624294281005859
41,14533.861713858369,14551.313222839104,14519.862927084385,8.106293105819562,30,30,0,0,1.0,1.0,1.4069999999999996,1.4199999999999993,284.0,0.057368183755431706,0.08605227563314755,0.00014638900756835938
42,14493.467489027116,15050.427290247184,-860.7599010901756,2851.2812324829183,29,29,0,0,0.9666666666666667,0.9666666666666667,1.6929999999999987,1.7599999999999985,351.93915302476984,0.05564713824276875,0.08347070736415312,0.00031828880310058594
43,16582.537265916682,16604.855903583128,16530.952143409646,14.747661539285854,30,30,0,0,1.0,1.0,2.5399999999999965,2.58023333333333,516.0466666666656,0.05397772409548568,0.08096658614322852,0.0005846023559570312
44,13485.400289077948,13502.564612216234,13458.170391152811,12.409517212548202,30,30,0,0,1.0,1.0,0.8190000000000006,0.8445000000000005,168.6806549721814,0.05235839237262111,0.07853758855893166,0.00025272369384765625
45,14499.958119641935,14519.30169250327,14473.329202105728,11.629450461459927,30,30,0,0,1.0,1.0,1.3869999999999993,1.4170333333333325,283.36559572393065,0.050787640601442474,0.07618146090216371,0.0001938343048095703
46,15866.238873351951,15886.707092207136,15827.236052102056,12.270026034552016,30,30,0,0,1.0,1.0,2.1419999999999972,2.1741666666666637,434.8333333333323,0.05,0.0738960170750988,0.0004978179931640625
47,15703.016651575132,16202.133947762097,1996.8009525465604,2545.2533940056546,29,29,0,0,0.9666666666666667,0.9666666666666667,2.3219999999999965,2.376586206896548,474.7089522681963,0.05,0.07167913656284583,0.00041413307189941406
48,15990.411097288666,16005.644877412518,15959.128598061681,9.333060741551044,30,30,0,0,1.0,1.0,2.215999999999998,2.2420999999999984,448.4199999999991,0.05,0.06952876246596046,0.0004456043243408203
49,15157.195705709284,15722.814235893999,859.3832335497655,2671.866061999242,29,29,0,0,0.9666666666666667,0.9666666666666667,2.060999999999998,2.368379310344826,457.7204737094736,0.05,0.06744289959198163,0.00030803680419921875
50,13649.227644316521,13657.239029710756,13629.912384768213,7.657276532605631,30,30,0,0,1.0,1.0,0.9190000000000007,0.9286333333333339,185.72666666666674,0.05,0.06541961260422219,0.00034689903259277344
51,15676.945252272037,16169.276534716231,1963.8793879022483,2546.473420319384,29,29,0,0,0.9666666666666667,0.9666666666666667,2.296999999999997,2.3346206896551696,466.92413793103344,0.05,0.06345702422609552,0.0005908012390136719
52,13514.992075380671,13526.014620239974,13502.210672940972,6.372459092857123,30,30,0,0,1.0,1.0,0.8450000000000005,0.8476666666666669,169.53333333333336,0.05,0.06155331349931265,0.00016736984252929688
53,14544.835273664992,14556.17442511116,14526.154265895855,7.936985434558675,30,30,0,0,1.0,1.0,1.4139999999999993,1.417233333333333,283.44666666666654,0.05,0.05970671409433327,0.0001518726348876953
54,17132.913471246717,17142.72723266187,17108.538136614607,8.74024926755036,30,30,0,0,1.0,1.0,2.849999999999995,2.859966666666662,571.9933333333322,0.05,0.05791551267150327,0.0003108978271484375
55,15984.51139366754,15997.725229921782,15957.548695223104,8.396472595545443,30,30,0,0,1.0,1.0,2.2109999999999967,2.2250999999999967,445.019999999999,0.05,0.056178047291358175,0.0003910064697265625
56,14173.19504316615,14191.083594335876,14159.094263039315,8.35321265771577,30,30,0,0,1.0,1.0,1.205,1.2173,243.45999999999998,0.05,0.05449270587261743,0.00016355514526367188
57,14799.549771596905,14811.558130321202,14767.437222216053,10.612250622049075,30,30,0,0,1.0,1.0,1.5589999999999993,1.5711999999999988,314.2399999999997,0.05,0.0528579246964389,0.0003170967102050781
58,16574.85829721271,16594.164323798956,16538.707433101506,11.567015409946528,30,30,0,0,1.0,1.0,2.534999999999997,2.5506333333333298,510.1266666666656,0.05,0.05127218695554573,0.0004744529724121094
59,14401.41741801952,14413.864714662825,14391.307196650392,5.693261162794762,30,30,0,0,1.0,1.0,1.3319999999999996,1.3359666666666665,267.19333333333327,0.05,0.05,0.00017690658569335938
60,16462.75978781973,16482.090254131275,16452.929943592935,7.345313819400887,30,30,0,0,1.0,1.0,2.471999999999997,2.47843333333333,495.6866666666653,0.05,0.05,0.00016355514526367188
61,14641.029813102989,14656.89504920482,14629.778020506143,5.373028608374515,30,30,0,0,1.0,1.0,1.4639999999999993,1.4655999999999991,293.11999999999983,0.05,0.05,0.000164031982421875
62,13289.321811171338,13307.63623310807,13283.73115049883,4.024578748691224,30,30,0,0,1.0,1.0,0.7150000000000004,0.715566666666667,143.11333333333337,0.05,0.05,0.0001857280731201172
63,17011.82197661205,17027.48356728361,17001.359313981535,5.879332596679854,30,30,0,0,1.0,1.0,2.7789999999999964,2.7841999999999962,556.8399999999989,0.05,0.05,0.00020551681518554688
64,17001.581362917383,17018.454134169664,16989.087469966853,7.647399789699519,30,30,0,0,1.0,1.0,2.7749999999999955,2.780566666666662,556.1133333333322,0.05,0.05,0.00016498565673828125
65,14325.821062365807,14345.670730406538,14317.100959040461,9.594919508908198,30,30,0,0,1.0,1.0,1.286,1.2913333333333337,258.2666666666666,0.05,0.05,0.00014281272888183594
66,15791.411947330022,15803.964690467816,15781.677393041318,4.99570979375519,30,30,0,0,1.0,1.0,2.101999999999997,2.1065333333333305,421.306666666666,0.05,0.05,0.0001697540283203125
67,14804.385779481296,14811.111531940493,14788.382699633063,7.2609344115367955,30,30,0,0,1.0,1.0,1.5579999999999994,1.558566666666666,311.71333333333314,0.05,0.05,0.00018668174743652344
68,15060.295404126739,15067.077405709355,15049.367321506956,3.8961671164018443,30,30,0,0,1.0,1.0,1.696999999999999,1.6975333333333316,339.5066666666662,0.05,0.05,0.00014638900756835938
69,14255.93595494305,14258.141099471286,14242.397640194231,4.046616001397958,30,30,0,0,1.0,1.0,1.251,1.2509999999999997,250.2,0.05,0.05,0.0001666545867919922
70,13901.580135206954,14462.8644135734,-2122.2645415371576,2975.5617203122283,29,29,0,0,0.9666666666666667,0.9666666666666667,1.3499999999999999,1.3699999999999992,273.99999999999983,0.05,0.05,0.0005083084106445312
71,15388.096664041284,15404.375623042493,15378.587280180729,6.466112612393204,30,30,0,0,1.0,1.0,1.8789999999999984,1.8816666666666646,376.3333333333328,0.05,0.05,0.00040602684020996094
72,14516.784629696718,14525.575424017832,14499.666593926806,7.524367392851379,30,30,0,0,1.0,1.0,1.4009999999999998,1.4026999999999996,280.53999999999996,0.05,0.05,0.0001747608184814453
73,15442.464244775658,15449.432778929891,15425.760578226638,5.979595642346657,30,30,0,0,1.0,1.0,1.9109999999999985,1.9126333333333323,382.526666666666,0.05,0.05,0.0001900196075439453
74,16953.873554133006,16971.722288282952,16943.23964473396,10.47407473380658,30,30,0,0,1.0,1.0,2.741999999999996,2.748799999999995,549.759999999999,0.05,0.05,0.00014972686767578125
75,14585.22180359037,14588.59104770408,14570.341443843767,4.334443841424286,30,30,0,0,1.0,1.0,1.4339999999999993,1.4339999999999988,286.79999999999995,0.05,0.05,0.0001628398895263672
76,14073.622641416549,14093.182452646235,14064.337552263683,6.062808732085688,30,30,0,0,1.0,1.0,1.1490000000000002,1.1507000000000003,230.14000000000004,0.05,0.05,0.0001671314239501953
77,15108.72672656492,15128.947172737951,15102.11560005294,5.933712587386339,30,30,0,0,1.0,1.0,1.722999999999999,1.724699999999999,344.9399999999998,0.05,0.05,0.00015497207641601562
78,13968.476269988822,13983.35769545269,13952.706772931007,8.812621214193854,30,30,0,0,1.0,1.0,1.0900000000000005,1.1084333333333338,221.68666666666678,0.05,0.05,0.00015354156494140625
79,13546.329236814157,13558.389127677956,13530.137798540476,7.519538748922309,30,30,0,0,1.0,1.0,0.8620000000000007,0.8705000000000009,174.09999999999997,0.05,0.05,0.00017714500427246094
80,13782.929981098436,13788.86131737724,13765.445574593388,6.166619093865711,30,30,0,0,1.0,1.0,0.9920000000000008,0.9931333333333342,198.6266666666666,0.05,0.05,0.00016307830810546875
81,13941.853160428973,13955.55690306672,13928.085816438286,4.286476649237743,30,30,0,0,1.0,1.0,1.0790000000000006,1.079533333333334,215.90666666666672,0.05,0.05,0.00014734268188476562
82,14837.796849673114,14841.688602549128,14824.481151395443,4.585495538568122,30,30,0,0,1.0,1.0,1.5749999999999993,1.575,314.9999999999997,0.05,0.05,0.0001995563507080078
83,14662.103382880157,14664.720124721145,14655.767729142215,2.7202929610667987,30,30,0,0,1.0,1.0,1.4769999999999994,1.476999999999999,295.3999999999998,0.05,0.05,0.0001537799835205078
84,14967.80908981201,14970.43796791212,14960.09741491996,2.780018574654173,30,30,0,0,1.0,1.0,1.6459999999999988,1.6459999999999992,329.1999999999995,0.05,0.05,0.0001633167266845703
85,14024.635155088643,14027.791231909345,14008.91637960642,4.430107364980487,30,30,0,0,1.0,1.0,1.1240000000000003,1.124,224.80000000000004,0.05,0.05,0.00021648406982421875
86,17010.681108842116,17029.184635245383,17001.77052940785,7.309711937886343,30,30,0,0,1.0,1.0,2.7759999999999954,2.7791999999999955,555.8399999999989,0.05,0.05,0.00014448165893554688
87,16157.567492225255,16165.365527464863,16141.239863897174,5.937252182725555,30,30,0,0,1.0,1.0,2.306999999999996,2.3098333333333296,461.96666666666584,0.05,0.05,0.00014853477478027344
88,13791.606538604083,13806.958243831432,13774.80655319411,6.574866286374149,30,30,0,0,1.0,1.0,0.9970000000000008,0.9981333333333339,199.6266666666666,0.05,0.05,0.00014472007751464844
89,16870.411476309753,16878.004873710397,16854.409518403274,5.311645486270584,30,30,0,0,1.0,1.0,2.7009999999999965,2.7021333333333293,540.4266666666656,0.05,0.05,0.00014543533325195312
90,16240.729705681726,16243.793966456848,16231.101219303131,3.2077705001735213,30,30,0,0,1.0,1.0,2.3509999999999964,2.35213333333333,470.4266666666654,0.05,0.05,0.00021147727966308594
91,16435.189049518416,16441.709964924445,16418.236911059925,7.040095246209111,30,30,0,0,1.0,1.0,2.4609999999999963,2.4620666666666633,492.4133333333323,0.05,0.05,0.00017547607421875
92,14622.77050524618,14637.666603968675,14608.857133281232,11.558647116038019,30,30,0,0,1.0,1.0,1.4469999999999994,1.4555333333333331,291.10666666666657,0.05,0.05,0.00014519691467285156
93,14095.805847942696,14099.067194344725,14083.355463298905,3.7899640571704385,30,30,0,0,1.0,1.0,1.1630000000000005,1.1630000000000007,232.6000000000001,0.05,0.05,0.0001544952392578125
94,13497.070127865125,13499.525456822475,13489.777822859221,2.3448993287632316,30,30,0,0,1.0,1.0,0.8310000000000006,0.8310000000000005,166.20000000000002,0.05,0.05,0.00014662742614746094
95,13606.447090071177,13618.52217609841,13593.606880085734,6.391939891857467,30,30,0,0,1.0,1.0,0.9010000000000007,0.9069000000000006,181.38000000000002,0.05,0.05,0.00016021728515625
96,17013.812594992218,17017.623928781795,16996.255283537477,4.600123388966216,30,30,0,0,1.0,1.0,2.779999999999995,2.7799999999999963,555.9999999999987,0.05,0.05,0.0001583099365234375
97,14000.264963687514,14016.516602418873,13993.910244186693,4.34089888749087,30,30,0,0,1.0,1.0,1.1090000000000004,1.110133333333334,222.0266666666667,0.05,0.05,0.00015592575073242188
98,16367.519193892433,16372.005221523123,16356.701920163941,4.410244650696763,30,30,0,0,1.0,1.0,2.4219999999999966,2.4219999999999966,484.399999999999,0.05,0.05,0.0001595020294189453
99,15334.882431172748,15337.815148571704,15322.570089691337,3.560620413675207,30,30,0,0,1.0,1.0,1.8489999999999975,1.8489999999999973,369.7999999999993,0.05,0.05,0.0001800060272216797
100,16865.104089547844,16884.826176542036,16856.50834853008,6.852137547481876,30,30,0,0,1.0,1.0,2.6949999999999963,2.7017999999999964,540.3599999999986,0.05,0.05,0.00019598007202148438
101,14379.613796205876,14393.768960173637,14366.644254732304,5.1132949987339735,30,30,0,0,1.0,1.0,1.3199999999999998,1.3211333333333333,264.2266666666667,0.05,0.05,0.0001685619354248047
102,15220.24121797475,15239.241803103785,15209.261466809288,9.824556431013974,30,30,0,0,1.0,1.0,1.7819999999999985,1.7883999999999989,357.67999999999967,0.05,0.05,0.0001819133758544922
103,13955.319704458798,13972.174675671695,13941.887348659411,10.738728615544776,30,30,0,0,1.0,1.0,1.0770000000000006,1.0872000000000006,217.44000000000008,0.05,0.05,0.00018453598022460938
104,14968.714810204616,14981.455046223888,14959.635327399646,4.736921352110494,30,30,0,0,1.0,1.0,1.647999999999999,1.6490666666666651,329.8133333333331,0.05,0.05,0.00016880035400390625
105,13618.563269141014,13621.912112575468,13604.487702336935,4.448179319478833,30,30,0,0,1.0,1.0,0.8990000000000007,0.8990000000000007,179.8000000000001,0.05,0.05,0.000152587890625
106,17430.86627133778,17447.018989964527,17419.49908781459,9.283852006657623,30,30,0,0,1.0,1.0,3.0059999999999945,3.0162666666666613,603.2533333333323,0.05,0.05,0.0001518726348876953
107,17030.54448273466,17049.75140039777,17021.212695999628,8.881694803390058,30,30,0,0,1.0,1.0,2.7859999999999956,2.7918666666666625,558.3733333333325,0.05,0.05,0.0001690387725830078
108,17281.666959663435,17300.70790820908,17267.563870678197,7.224429759696782,30,30,0,0,1.0,1.0,2.925999999999995,2.9316666666666618,586.3333333333323,0.05,0.05,0.0001575946807861328
109,15512.240759068269,15528.127001682935,15497.622463517246,12.85939861660273,30,30,0,0,1.0,1.0,1.9389999999999983,1.948066666666665,389.61333333333266,0.05,0.05,0.00015783309936523438
110,15432.319176564768,15443.8372690082,15416.386111214202,6.983729895494315,30,30,0,0,1.0,1.0,1.9059999999999981,1.909399999999998,381.8799999999992,0.05,0.05,0.000148773193359375
111,13252.23448087661,13272.31205478675,13244.577036153418,7.804157495204162,30,30,0,0,1.0,1.0,0.6930000000000005,0.695833333333334,139.1666666666667,0.05,0.05,0.00015544891357421875
112,16804.52348052618,16815.277320979534,16791.14975477755,5.515657470281375,30,30,0,0,1.0,1.0,2.663999999999995,2.666266666666663,533.2533333333321,0.05,0.05,0.00016880035400390625
113,14359.797472532806,14375.340210523911,14349.592220732444,7.990774217090483,30,30,0,0,1.0,1.0,1.3069999999999997,1.3126333333333333,262.5266666666667,0.05,0.05,0.00016307830810546875
114,14005.547306647224,14018.229719039384,13987.914270099041,7.810136087138107,30,30,0,0,1.0,1.0,1.1150000000000004,1.1155666666666673,223.11333333333337,0.05,0.05,0.00015926361083984375
115,17297.54102283331,17310.972917210114,17283.283224383285,6.935445631999993,30,30,0,0,1.0,1.0,2.9379999999999953,2.942266666666661,588.4533333333321,0.05,0.05,0.000179290771484375
116,13866.121106674726,13879.056470142725,13852.278270455416,7.243698004447474,30,30,0,0,1.0,1.0,1.0430000000000006,1.0503000000000007,210.06,0.05,0.05,0.00017023086547851562
117,15309.090143733247,15318.401939520725,15293.517442218425,5.183698459227552,30,30,0,0,1.0,1.0,1.8359999999999985,1.837066666666665,367.4133333333327,0.05,0.05,0.00015592575073242188
118,17509.291736780728,17521.989973523385,17497.86084468542,5.668237939631784,30,30,0,0,1.0,1.0,3.0559999999999947,3.0644333333333282,612.8866666666654,0.05,0.05,0.0002086162567138672
119,15612.408881687043,15628.340627381102,15598.245915212858,12.516414100362061,30,30,0,0,1.0,1.0,1.9949999999999979,2.0063333333333317,401.266666666666,0.05,0.05,0.0001518726348876953
120,13746.231711446162,13766.693185296754,13736.649624063586,9.438841814347764,30,30,0,0,1.0,1.0,0.9650000000000007,0.9701000000000005,194.02000000000007,0.05,0.05,0.00015997886657714844
