geracao,fit_medio,fit_melhor,fit_pior,fit_std,coletas,entregas,colisoes,mortos,taxa_coleta,taxa_entrega,melhor_tempo,tempo_medio_entrega,distancia_media_entrega,taxa_mutacao_atual,forca_mutacao_atual,tempo_real_geracao_seg
94,3852.0946050692296,6568.3915518451595,953.5229327464598,2304.8073806998977,21,21,0,0,0.42,0.42,0.8260000000000006,0.8566666666666675,171.32267432481794,0.04,0.060387308803646116,0.0002491474151611328
95,1827.041284264671,2077.0272208308234,1263.4816027862992,167.08087236930217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.00021314620971679688
96,8983.259771646468,12266.083525238286,7088.155139966092,1943.9394677181006,13,13,0,0,0.26,0.26,2.819999999999995,2.874153846153841,574.7941986580653,0.04,0.06,0.0002040863037109375
97,4478.593564314419,7415.216416531819,1443.3330299847748,2293.198208929222,19,19,0,0,0.38,0.38,1.1190000000000004,1.1563157894736846,231.2333312203557,0.04,0.06,0.00019478797912597656
98,8387.571519828192,11230.191072440013,5425.936837989998,2229.632445870443,19,19,0,0,0.38,0.38,2.5739999999999954,2.635315789473679,527.0172999968606,0.04,0.06,0.00019693374633789062
99,7509.965703395981,9557.789410071708,3930.9250886060286,2293.577298058735,28,28,0,0,0.56,0.56,1.9609999999999983,2.0091428571428556,401.7986038710169,0.04,0.06,0.0003185272216796875
100,9941.56468236685,12037.055154016858,6556.009166427424,2170.503861590409,26,26,0,0,0.52,0.52,2.7429999999999954,2.7915384615384564,558.180868007971,0.04,0.06,0.00027179718017578125
101,5442.212341788709,8015.3713460840445,2453.043051197742,2264.1706297942756,22,22,0,0,0.44,0.44,1.3209999999999997,1.3426363636363634,268.5263195301082,0.04,0.06,0.00022864341735839844
102,7128.259126450843,9389.275738476184,4277.866839050592,2238.3395800009803,25,25,0,0,0.5,0.5,1.798999999999998,1.8330799999999976,366.58638744605395,0.04,0.06,0.00024390220642089844
103,3799.67343575772,7335.449578897598,1768.8083916388227,1990.2439230954342,12,12,0,0,0.24,0.24,1.1120000000000005,1.1354166666666672,227.05924906352456,0.04,0.06,0.0001804828643798828
104,5335.721990580908,8954.437975749262,3198.337456648935,2054.698013113427,12,12,0,0,0.24,0.24,1.649999999999999,1.674833333333332,334.9666666666664,0.04,0.06,0.00042748451232910156
105,5111.865789804207,6777.227551946813,1453.3722610213426,2194.686471602378,32,32,0,0,0.64,0.64,0.9000000000000007,0.9217812500000007,184.3486598649061,0.04,0.06,0.0002727508544921875
106,11597.192590649049,12956.756472996907,8384.240220235892,1952.5578533296116,34,34,0,0,0.68,0.68,3.0619999999999936,3.1477941176470523,629.2536061411154,0.04,0.06,0.0002949237823486328
107,9963.543474085827,12299.488293372042,7586.757507383712,2139.5203352051003,23,23,0,0,0.46,0.46,2.8639999999999954,2.913478260869561,582.6272099616052,0.04,0.06,0.00015425682067871094
108,9000.857726735618,12715.067731504554,7595.365459379581,1621.0340270570157,8,8,0,0,0.16,0.16,3.114999999999994,3.1543749999999937,630.7749600492348,0.04,0.06,0.00016427040100097656
109,7099.35357211667,9855.887626304931,4723.964323381299,2143.841163669094,19,19,0,0,0.38,0.38,2.032999999999998,2.144105263157893,428.7686834454739,0.04,0.06,0.00024700164794921875
110,7261.604346828921,9737.380026584915,4795.300923821315,2163.455755028238,22,22,0,0,0.44,0.44,1.9819999999999973,2.028272727272725,405.63262691830624,0.04,0.06,0.00021004676818847656
111,3670.2385158957172,6215.05462883494,1368.737538954299,2234.213584435957,22,22,0,0,0.44,0.44,0.7000000000000004,0.7353181818181823,147.017922494839,0.04,0.06,0.00014495849609375
112,9662.96328596499,11943.183433014881,6995.566997334381,2170.295407318241,24,24,0,0,0.48,0.48,2.775999999999996,2.905833333333329,581.0799786089714,0.04,0.06,0.00028014183044433594
113,4995.783080982055,8006.929263828262,2813.0463847492724,2137.88314111525,17,17,0,0,0.34,0.34,1.331,1.341470588235294,268.28604489397503,0.04,0.06,0.00018930435180664062
114,4117.893293275453,7406.137751509098,1626.3161896598874,2149.854511531575,15,15,0,0,0.3,0.3,1.12,1.1437333333333335,228.73090369305208,0.04,0.06,0.00019359588623046875
115,10216.000733550954,12744.58459438388,7623.36783552432,2133.7793045002463,21,21,0,0,0.42,0.42,3.0999999999999948,3.157095238095233,631.3439674782819,0.04,0.06,0.00018739700317382812
116,2345.6777406674664,2694.7043676591106,1711.449246593319,202.7034412474943,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.00014448165893554688
117,7190.260829500376,9520.65546366206,3921.3879127039236,2224.1920884898987,24,24,0,0,0.48,0.48,1.9239999999999982,1.9800833333333312,395.9980426975585,0.04,0.06,0.00018334388732910156
118,11428.409260992898,13097.928410897344,8427.127532481742,2084.417416826468,31,31,0,0,0.62,0.62,3.1139999999999937,3.1869677419354767,637.207961129562,0.04,0.06,0.0002396106719970703
119,8101.122098009585,10004.450957118632,5329.685531796848,2125.961800489612,28,28,0,0,0.56,0.56,2.011999999999998,2.0409642857142836,408.1625270637728,0.04,0.06,0.0003209114074707031
120,2942.634136174982,6971.651906138393,1613.7900168715887,1638.5361686291865,7,7,0,0,0.14,0.14,0.9810000000000008,0.9857142857142865,197.14196279582558,0.04,0.06,0.00017452239990234375
