geracao,fit_medio,fit_melhor,fit_pior,fit_std,coletas,entregas,colisoes,mortos,taxa_coleta,taxa_entrega,melhor_tempo,tempo_medio_entrega,distancia_media_entrega,taxa_mutacao_atual,forca_mutacao_atual,tempo_real_geracao_seg
1,1430.5075314875319,5191.432614152006,-89.6528842638163,1985.5235342538545,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14775,0.24625,0.00020503997802734375
2,664.272911216456,9915.137322865387,-88.08478369992527,1992.7940505430054,2,2,0,0,0.04,0.04,1.0250000000000006,1.3504999999999994,206.3019947583142,0.14553375,0.24255625,0.00017905235290527344
3,467.32616919366274,2881.073277458805,-89.18527424028636,786.803964410083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14335074374999998,0.23891790624999998,0.00013065338134765625
4,1637.3062081305384,10501.513394579186,-89.43443954142687,2802.4089662942633,4,4,0,0,0.08,0.08,1.2109999999999999,2.080499999999999,237.88064503384908,0.14120048259374998,0.23533413765625,0.0001590251922607422
5,3700.518347678328,13716.841844364666,-83.37657735306794,2811.8731221721278,1,1,0,0,0.02,0.02,4.9900000000000055,4.9900000000000055,523.1650049201372,0.13908247535484372,0.23180412559140623,0.00015926361083984375
6,1953.0669090805861,13778.760084420272,-89.6654306159351,2611.2552033482925,1,1,0,0,0.02,0.02,2.3169999999999966,2.3169999999999966,463.39999999999895,0.1369962382245211,0.22832706370753514,0.00014972686767578125
7,4628.394450661964,7679.0166519799395,-85.8931290372696,2133.312552814217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.13494129465115326,0.2249021577519221,0.00013184547424316406
8,1579.6346356982986,9443.482149882595,-85.99359301507769,2437.989131829706,4,4,0,0,0.08,0.08,0.7980000000000006,1.1934999999999998,165.28431770742253,0.13291717523138596,0.22152862538564327,0.00022149085998535156
9,2593.286262074784,12146.257909416972,-86.03738596928746,3489.729717950763,5,5,0,0,0.1,0.1,1.735999999999999,2.8877999999999995,359.94377715314005,0.13092341760291518,0.21820569600485862,0.0001480579376220703
10,1424.4690468785798,9679.290129125744,-86.03688795156427,2215.093575255694,3,3,0,0,0.06,0.06,0.8690000000000007,1.578333333333332,178.67182347437793,0.12895956633887143,0.21493261056478574,0.00016808509826660156
11,2896.858997124962,10180.640647259715,-87.15008116416112,3221.164215395804,8,8,0,0,0.16,0.16,1.0450000000000006,2.2552500000000038,216.9898990037629,0.12702517284378836,0.21170862140631394,0.00020503997802734375
12,2396.1729351887784,12273.198264372248,-83.0795331280952,2173.48674259053,1,1,0,0,0.02,0.02,1.7839999999999991,1.7839999999999991,356.6614400145368,0.12511979525113154,0.20853299208521925,0.00025200843811035156
13,2018.6441671272246,10641.424998271876,-82.62919573895178,2500.6695346926845,3,3,0,0,0.06,0.06,1.2210000000000003,1.5496666666666659,247.94164755624362,0.12324299832236457,0.20540499720394095,0.00016260147094726562
14,4431.198667163941,13469.298979544643,419.2412262673562,2459.091432067394,2,2,0,0,0.04,0.04,2.4129999999999963,5.3470000000000155,634.8830981968534,0.1213943533475291,0.20232392224588183,0.00017023086547851562
15,2954.105609749959,12349.102763751896,-88.49682258035376,2737.2766663106013,3,3,0,0,0.06,0.06,1.8089999999999993,1.8316666666666659,366.3321681997132,0.11957343804731616,0.1992890634121936,0.0001499652862548828
16,2391.1049056423735,10016.856968843724,-84.24598459372002,2657.4237204859605,5,5,0,0,0.1,0.1,0.9750000000000008,1.0210000000000006,198.07491850420314,0.1177798364766064,0.19629972746101068,0.0002205371856689453
17,3037.6767943663413,12700.665758442328,-88.06013185284074,2576.465021611065,2,2,0,0,0.04,0.04,1.9709999999999976,2.580999999999995,389.8363004766934,0.11601313892945732,0.19335523154909554,0.00019550323486328125
18,5135.6469541301485,14773.28850308443,-58.15289304720418,2817.8033370713188,1,1,0,0,0.02,0.02,2.6859999999999955,2.6859999999999955,537.1999999999988,0.11427294184551545,0.1904549030758591,0.0001537799835205078
19,5575.848692573516,14084.536192799653,-74.23497179950816,3900.7780728524162,7,7,0,0,0.14,0.14,2.4319999999999964,3.647428571428569,517.9462167484554,0.11255884771783273,0.1875980795297212,0.0001652240753173828
20,3553.1312255402336,13443.519419587283,-83.91782879624363,1920.6578303084102,1,1,0,0,0.02,0.02,2.2129999999999965,2.2129999999999965,441.63075698543105,0.11087046500206522,0.1847841083367754,0.00016379356384277344
21,2575.8864452092357,10956.530137745216,-88.40466078020134,3033.884705739905,5,5,0,0,0.1,0.1,1.3489999999999995,1.4483999999999992,269.83617849695787,0.10920740802703426,0.18201234671172375,0.00015091896057128906
22,1437.6871450334202,9786.204852343406,-86.9696151078959,1930.9315719060542,2,2,0,0,0.04,0.04,0.9150000000000007,0.9320000000000007,186.39999999999998,0.10756929690662874,0.1792821615110479,0.00020003318786621094
23,4808.788929423929,15645.650040335611,-85.8923704903012,3306.5550560791467,1,1,0,0,0.02,0.02,3.9889999999999914,3.9889999999999914,755.4665494927805,0.1059557574530293,0.17659292908838217,0.00015807151794433594
24,2449.8032250358287,11356.981933298472,-88.61138784485398,3165.6966113618605,5,5,0,0,0.1,0.1,1.4659999999999997,3.4751999999999947,534.3907765697126,0.10436642109123387,0.17394403515205645,0.00014901161193847656
25,5151.213671736053,14516.28065760255,-3.0664478288119583,2436.421199962392,2,2,0,0,0.04,0.04,2.8379999999999956,2.904499999999995,524.897033532394,0.10280092477486535,0.1713348746247756,0.0001633167266845703
26,3357.6526617538834,12860.427956636948,-71.38949280314901,2895.16992835007,3,3,0,0,0.06,0.06,2.0369999999999977,3.5253333333333376,449.6589439754941,0.10125891090324238,0.16876485150540396,0.0002148151397705078
27,4393.901363646348,14681.39602878229,-88.78273686019791,3535.7020039716467,3,3,0,0,0.06,0.06,2.7809999999999953,6.278333333333312,765.6441580432821,0.09974002723969373,0.1662333787328229,0.0001480579376220703
28,3612.2401816970155,13692.716789694645,-84.67161498509589,2851.4914077095414,3,3,0,0,0.06,0.06,2.3329999999999957,6.011666666666649,882.4604427957662,0.09824392683109832,0.16373987805183055,0.00015044212341308594
29,4058.973771194776,12649.175304080718,-74.53277593720797,3526.8425478192503,6,6,0,0,0.12,0.12,1.949999999999998,3.099000000000004,437.1453818299906,0.09677026792863185,0.16128377988105308,0.00014901161193847656
30,5663.226854163455,15472.873174109314,-58.09529849038346,2230.2604839025225,1,1,0,0,0.02,0.02,2.928999999999995,2.928999999999995,585.7981516305562,0.09531871390970237,0.15886452318283728,0.0001571178436279297
31,2048.663917599005,9294.591965788271,-87.27368975263445,2995.6727981827175,7,7,0,0,0.14,0.14,0.7240000000000005,0.8378571428571434,153.4161826992185,0.09388893320105683,0.15648155533509472,0.00017976760864257812
32,3284.1188403424167,10929.550893846035,-59.91145545652679,3526.1189775109983,8,8,0,0,0.16,0.16,1.321,1.39425,273.5282720541106,0.09248059920304097,0.1541343320050683,0.00016164779663085938
33,2748.532705474138,5808.166507324505,-27.53026322662781,1270.609550430278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09109339021499537,0.15182231702499227,0.0003075599670410156
34,3608.458384162715,12768.327356614589,-44.75048133969173,3410.117835507085,5,5,0,0,0.1,0.1,1.9689999999999979,2.0787999999999975,406.44243990265335,0.08972698936177043,0.14954498226961738,0.00016689300537109375
35,5147.236930150806,13908.11787650588,-58.639836672149364,2935.727343475027,3,3,0,0,0.06,0.06,2.4679999999999964,2.539999999999996,498.71239996188575,0.08838108452134387,0.14730180753557312,0.0001583099365234375
36,1777.55110784791,9574.673043088174,-78.83594338796577,2974.2394327720644,6,6,0,0,0.12,0.12,0.8380000000000006,0.8760000000000008,175.1816694267411,0.08705536825352371,0.14509228042253952,0.00016379356384277344
37,5424.373608584908,11150.846992126004,-72.01653879189978,4438.820234316405,18,18,0,0,0.36,0.36,1.3619999999999994,1.387555555555555,277.49400121443904,0.08574953772972085,0.14291589621620143,0.0001971721649169922
38,933.0006083852147,11151.592339238467,-34.97905233591436,1876.0623145254717,1,1,0,0,0.02,0.02,1.4469999999999998,1.4469999999999998,289.39999999999986,0.08446329466377504,0.1407721577729584,0.00014638900756835938
39,4728.099747032573,7655.373418706906,-2.5479605507592225,1945.9214338418433,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08319634524381841,0.13866057540636403,0.00018286705017089844
40,7961.306813330661,14990.333671619332,1729.5263059455917,3310.2640649199175,8,8,0,0,0.16,0.16,2.774999999999995,3.0323749999999947,584.8409510996139,0.08194840006516113,0.13658066677526856,0.00018215179443359375
41,3371.734788810233,11223.321297542769,-74.8876854214061,3315.5636097773618,7,7,0,0,0.14,0.14,1.415,1.4684285714285716,292.0922773641367,0.08071917406418373,0.13453195677363955,0.00018739700317382812
42,2781.290940649188,11996.144907844991,18.517690807709126,1933.421758013379,1,1,0,0,0.02,0.02,1.7389999999999985,1.7389999999999985,347.7889379415192,0.07950838645322096,0.13251397742203494,0.000148773193359375
43,4292.0196040655255,7205.266012446953,-68.47948549433663,1811.9628934162156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07831576065642265,0.13052626776070442,0.00015044212341308594
44,2555.463693772692,9564.858863715017,-2.0179898989029867,3092.5596202384763,8,8,0,0,0.16,0.16,0.8470000000000006,0.8868750000000007,173.16603048681893,0.07714102424657632,0.12856837374429386,0.00040841102600097656
45,3391.5866717535055,11165.72713202496,198.8609950479711,3095.8612866517346,6,6,0,0,0.12,0.12,1.3979999999999995,1.4281666666666661,285.09612270633994,0.07598390888287766,0.12663984813812945,0.00014543533325195312
46,4812.6093327379,13321.068384747945,1280.175948926096,2452.3090818845512,3,3,0,0,0.06,0.06,2.2129999999999974,2.38133333333333,468.73361263628635,0.07484415024963449,0.12474025041605749,0.00014734268188476562
47,4406.732260191197,13830.726017111476,487.7069644721654,3805.1317018596123,6,6,0,0,0.12,0.12,2.3549999999999978,3.9313333333333276,770.8825417664702,0.07372148799588997,0.12286914665981663,0.00015807151794433594
48,4835.6408191151695,13486.423982171578,178.15209322634507,2749.7008774108626,3,3,0,0,0.06,0.06,2.306999999999997,2.501666666666663,486.7580747367924,0.07261566567595162,0.12102610945991939,0.0001475811004638672
49,2783.182540271721,5912.349103348,-36.5653072450686,1701.8820930946683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07152643069081235,0.11921071781802059,0.00014448165893554688
50,3087.464586035692,9836.566247599812,172.61963969469883,3249.2535014707933,9,9,0,0,0.18,0.18,0.9160000000000007,1.078777777777778,193.4386338179248,0.07045353423045016,0.11742255705075028,0.0001742839813232422
51,4996.4575864696435,13752.168214803754,1375.7540887288508,2666.9702880757163,3,3,0,0,0.06,0.06,2.3999999999999972,2.531999999999997,506.3893834338432,0.06939673121699341,0.11566121869498902,0.00020313262939453125
52,2208.416147192445,9631.31948399055,328.04024982587214,2548.3213898593435,5,5,0,0,0.1,0.1,0.8510000000000006,0.8904000000000007,177.11166704059758,0.0683557802487385,0.11392630041456418,0.00014853477478027344
53,3998.151752733008,11229.390052488734,889.9744781496397,3503.09434320203,9,9,0,0,0.18,0.18,1.4379999999999995,1.493777777777777,298.4676992596397,0.06733044354500743,0.11221740590834572,0.000186920166015625
54,6797.542682286707,15320.737297530686,2437.866676367813,2930.5609663071405,4,4,0,0,0.08,0.08,2.860999999999994,3.035499999999993,607.0767516117874,0.06632048689183231,0.11053414481972053,0.00017595291137695312
55,5343.5087102532925,13506.018573639682,1147.574405235879,2388.336077963919,3,3,0,0,0.06,0.06,2.3479999999999963,2.4363333333333297,483.5817670040298,0.06532567958845484,0.10887613264742473,0.00016379356384277344
56,5012.420456333852,10699.209328776577,-4.598124474222924,3796.517769047707,15,15,0,0,0.3,0.3,1.2180000000000004,1.2468000000000001,249.18155998460634,0.06434579439462801,0.10724299065771335,0.0001838207244873047
57,6210.223254244176,11673.21110016948,77.13053998153566,3836.7947641500155,16,16,0,0,0.32,0.32,1.5529999999999986,1.5888749999999985,317.4283426579849,0.06338060747870859,0.10563434579784765,0.0002079010009765625
58,6060.463000901477,14402.06171838264,1466.9649293465027,3095.4961853626533,5,5,0,0,0.1,0.1,2.7049999999999947,2.7841999999999945,556.294377081181,0.06242989836652796,0.10404983061087994,0.0001499652862548828
59,2451.801117414501,10963.84402497306,-38.641664563757125,1571.4403096175188,1,1,0,0,0.02,0.02,1.3949999999999996,1.3949999999999996,278.9999999999998,0.06149344989103003,0.10248908315171673,0.0001423358917236328
60,5433.133346390114,14227.247243225655,3803.089790495951,2135.2438442280327,2,2,0,0,0.04,0.04,2.5499999999999954,2.667499999999995,533.4992875546757,0.060571048142664584,0.10095174690444098,0.00021219253540039062
61,4280.361977535686,11388.424768039778,549.17879632006,3186.548346628852,8,8,0,0,0.16,0.16,1.5259999999999987,1.5873749999999984,317.2810442293637,0.05966248242052462,0.09943747070087437,0.00015091896057128906
62,1966.4872016419904,9259.057055962647,122.71302427353238,2725.406367144734,6,6,0,0,0.12,0.12,0.7130000000000004,0.7376666666666671,147.53314954830245,0.05876754518421674,0.09794590864036125,0.0001933574676513672
63,5228.115127123487,15055.105048395177,2787.9386060647125,2286.425101576336,1,1,0,0,0.02,0.02,3.327999999999993,3.327999999999993,665.5972487134791,0.057886032006453494,0.09647672001075583,0.00019097328186035156
64,6567.566835299285,15103.564122379059,1617.8235847781045,2762.783181911734,3,3,0,0,0.06,0.06,2.928999999999996,2.9736666666666625,589.2261208909157,0.05701774152635669,0.0950295692105945,0.00014853477478027344
65,2967.2173438768787,10900.462001021693,403.39005983367986,2793.0398706184887,5,5,0,0,0.1,0.1,1.3379999999999999,1.3947999999999996,278.8554892413185,0.056162475403461344,0.09360412567243558,0.00016927719116210938
66,5678.940597986611,13193.108086147286,1608.8933378949673,2689.5010971951624,5,5,0,0,0.1,0.1,2.2299999999999964,2.3383999999999956,467.6288178775493,0.055320038272409416,0.09220006378734903,0.00019097328186035156
67,6221.166852548628,11662.835817109024,367.36482385764646,3959.675412825315,17,17,0,0,0.34,0.34,1.5669999999999986,1.6119411764705869,322.36288069179494,0.05449023769832328,0.0908170628305388,0.00021576881408691406
